,RA_2,DEC_2,source_id
115,8.793883333333332,48.85013888888889,391330963013082112
116,8.788504166666668,48.850638888888895,391330963013087872
117,8.784995833333333,48.85545833333333,391330963013088000
118,8.792545833333335,48.850475,391330967308728832
119,8.796775,48.84934722222222,391330967312219776
120,8.788054166666667,48.85991388888889,391330997372830720
121,8.87545,48.83439166666667,391331031732543104
122,8.8587125,48.83637777777778,391331036029692160
123,8.876058333333333,48.83831944444446,391331036031705728
124,8.873120833333337,48.84655833333333,391331070389432960
125,8.847845833333334,48.84242777777778,391331100452028032
126,8.846216666666667,48.84498888888889,391331100452030080
127,8.842854166666667,48.850627777777774,391331100452036096
128,8.8485875,48.850297222222224,391331104751176960
129,8.835829166666667,48.868811111111114,391331134811795456
130,8.844379166666668,48.86960833333333,391331134811796352
